title,company,salary,technical_skill,location,image_url,job_url,cluster
flutter developer (senior),synodus,Negotiable,rest android api ios flutter,Vietnam,https://nodeflair.com/api/v2/companies/7993.png,https://nodeflair.com/jobs/synodus-flutter-developer-senior-189192?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs,1
"cloud system admin (aws, azure, sql)",abbank,Negotiable,nosql aws sql kubernetes docker mysql terraform container azure dynamodb,Vietnam,https://nodeflair.com/api/v2/companies/9330.png,https://nodeflair.com/jobs/abbank-cloud-system-admin-aws-azure-sql-189189?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs,0
frontend developer (angular),cmc global,Negotiable,google aws microsoft angular cloud javascript css git,Vietnam,https://nodeflair.com/api/v2/companies/8126.png,https://nodeflair.com/jobs/cmc-global-frontend-developer-angular-189202?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs,2
elite fresher - android developer,ikame,Negotiable,oop python android kotlin c java c++,Vietnam,https://nodeflair.com/api/v2/companies/12504.png,https://nodeflair.com/jobs/ikame-elite-fresher-android-developer-189135?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs,1
ios developer,hybrid technologies,Negotiable,firebase android xcode swift ios,Vietnam,https://nodeflair.com/api/v2/companies/11710.png,https://nodeflair.com/jobs/hybrid-technologies-ios-developer-189138?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs,1
web backend developer,fpt,Negotiable,python nodejs api mongodb azure,Vietnam,https://nodeflair.com/api/v2/companies/723.png,https://nodeflair.com/jobs/fpt-web-backend-developer-189157?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs,6
fullstack developer (typescript & nodejs),fpt,Negotiable,redux react typescript nodejs javascript css html mongodb,Vietnam,https://nodeflair.com/api/v2/companies/723.png,https://nodeflair.com/jobs/fpt-fullstack-developer-typescript-nodejs-189158?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs,4
data analyst/ business analyst (fresher/junior),hybrid technologies,Negotiable,analytics sql,Vietnam,https://nodeflair.com/api/v2/companies/11710.png,https://nodeflair.com/jobs/hybrid-technologies-data-analyst-business-analyst-fresher-junior-189137?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs,5
junior fullstack .net developer,softworld,Negotiable,mvc react jquery microsoft angular sql javascript api aspnet net c# web,Vietnam,https://nodeflair.com/api/v2/companies/11728.png,https://nodeflair.com/jobs/softworld-junior-fullstack-net-developer-189143?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs,2
automation tester - kinh nghiệm từ 2 năm (remote),emso,Negotiable,firebase rest api play,Vietnam,https://nodeflair.com/api/v2/companies/11921.png,https://nodeflair.com/jobs/emso-automation-tester-kinh-nghi-m-t-2-nam-remote-189163?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs,6
devops linux,ftech,Negotiable,cassandra ci ansible aws jenkins gitlab mongodb kubernetes python docker grafana elk terraform go prometheus postgresql azure,Vietnam,https://nodeflair.com/api/v2/companies/8449.png,https://nodeflair.com/jobs/ftech-devops-linux-189140?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs,0
manual tester - fintech product,finhay,Negotiable,testing qc qa,Vietnam,https://nodeflair.com/api/v2/companies/8601.png,https://nodeflair.com/jobs/finhay-manual-tester-fintech-product-189161?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs,3
nhân viên kiểm thử phần mềm (tester),2nf,Negotiable,sql testing qc qa,Vietnam,https://nodeflair.com/api/v2/companies/13363.png,https://nodeflair.com/jobs/2nf-nhan-vien-ki-m-th-ph-n-m-m-tester-189148?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs,3
back end developer,grooo,Negotiable,sql linux oracle c java c# c++ unix,Vietnam,https://nodeflair.com/api/v2/companies/13244.png,https://nodeflair.com/jobs/grooo-back-end-developer-189099?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs,8
odoo developer,tdt asia,Negotiable,odoo jquery python javascript linux css git html postgresql,Vietnam,https://nodeflair.com/api/v2/companies/8305.png,https://nodeflair.com/jobs/tdt-asia-odoo-developer-189098?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs,4
"senior fullstack software engineer (remote) (nodejs, react)",inspectorio,Negotiable,react google play sql nodejs cloud javascript hooks analytics postgresql graphql,Vietnam,https://nodeflair.com/api/v2/companies/5961.png,https://nodeflair.com/jobs/inspectorio-senior-fullstack-software-engineer-remote-nodejs-react-189097?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs,2
"cốc cốc logo software engineer, android",cốc cốc,Negotiable,mvc oop koin mvp sdk rxjava android javascript kotlin jetpack java c++,Vietnam,https://nodeflair.com/api/v2/companies/13297.png,https://nodeflair.com/jobs/c-c-c-c-c-c-c-c-logo-software-engineer-android-189096?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs,1
senior/expert fullstack engineer (typescript/javascript) - 100% (w/m/d) - ho chi minh city - hybrid work,smg,Negotiable,sentry react sqs vuejs typescript aws s3 nodejs javascript sns datadog amazon dynamodb,Vietnam,https://nodeflair.com/api/v2/companies/22135.png,https://nodeflair.com/jobs/smg-senior-expert-fullstack-engineer-typescript-javascript-100-w-m-d-ho-chi-minh-city-hybrid-work-189093?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs,2
senior android developer,cartrack,Negotiable,rest mvvm android tdd analytics kotlin api teamcity json,Vietnam,https://nodeflair.com/api/v2/companies/145.png,https://nodeflair.com/jobs/cartrack-senior-android-developer-189092?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs,1
sr cybersecurity network ops analyst,renesas electronics,Negotiable,linux tcp flow,Vietnam,https://nodeflair.com/api/v2/companies/715.png,https://nodeflair.com/jobs/renesas-electronics-sr-cybersecurity-network-ops-analyst-189091?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs,6
middle java developer (spring/ angular),bouygues construction it,Negotiable,spring sql hibernate angular javascript angularjs css html java,Vietnam,https://nodeflair.com/api/v2/companies/7735.png,https://nodeflair.com/jobs/bouygues-construction-it-middle-java-developer-spring-angular-189089?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs,4
sr aws cloud backend engineer,resola,Negotiable,nosql google aws rest sql python kubernetes cloud javascript docker api go java azure,Vietnam,https://nodeflair.com/api/v2/companies/10230.png,https://nodeflair.com/jobs/resola-sr-aws-cloud-backend-engineer-189088?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs,0
"senior front-end engineer, engagement",ascenda,Negotiable,ruby react elixir ci spa angular strategy go,Vietnam,https://nodeflair.com/api/v2/companies/45.png,https://nodeflair.com/jobs/ascenda-senior-front-end-engineer-engagement-189087?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs,6
full-stack developer (middle/senior) (javascript/nodejs/reactjs),innomizetech,Negotiable,nosql docker grafana elk swagger rest css redis container azure dynamodb net mongodb apache neo4j typescript aws kafka python openapi javascript mysql html soa react nodejs api kibana,Vietnam,https://nodeflair.com/api/v2/companies/8687.png,https://nodeflair.com/jobs/innomizetech-full-stack-developer-middle-senior-javascript-nodejs-reactjs-189086?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs,7
sr react frontend engineer,resola,Negotiable,git react,Vietnam,https://nodeflair.com/api/v2/companies/10230.png,https://nodeflair.com/jobs/resola-sr-react-frontend-engineer-189085?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs,6
qa engineer,anduin transactions,Negotiable,testing api qa,Vietnam,https://nodeflair.com/api/v2/companies/12821.png,https://nodeflair.com/jobs/anduin-transactions-qa-engineer-189084?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs,3
devops engineer,cmc global,Negotiable,openid kubernetes docker eks ec2 elk vpc helm ci codepipeline git gateway saml ansible aws gitlab s3 terraform amazon codedeploy oauth api,Vietnam,https://nodeflair.com/api/v2/companies/8126.png,https://nodeflair.com/jobs/cmc-global-devops-engineer-189083?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs,0
devops engineer,logix technology,Negotiable,vault kubernetes eks chef ci aks redis hashicorp logstash ansible azure elasticsearch apache aws kafka gitlab influxdb sonarqube terraform puppet argocd rabbitmq jenkins linux api kibana,Vietnam,https://nodeflair.com/api/v2/companies/14859.png,https://nodeflair.com/jobs/logix-technology-devops-engineer-189082?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs,0
front-end engineer (mobile),firegroup technology,Negotiable,react es6 vuejs figma rest javascript css git html api graphql,Vietnam,https://nodeflair.com/api/v2/companies/8524.png,https://nodeflair.com/jobs/firegroup-technology-front-end-engineer-mobile-189081?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs,4
frontend engineer - mid level,codelight,Negotiable,nextjs react vuejs sprint graphql,Vietnam,https://nodeflair.com/api/v2/companies/13878.png,https://nodeflair.com/jobs/codelight-frontend-engineer-mid-level-189080?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs,6
rpa developer,cmc tssg,Negotiable,microsoft sql javascript mysql html robot vba,Vietnam,https://nodeflair.com/api/v2/companies/14609.png,https://nodeflair.com/jobs/cmc-tssg-rpa-developer-189079?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs,4
senior software engineer (frontend - angular),mercu,Negotiable,angular flutter,Vietnam,https://nodeflair.com/api/v2/companies/22134.png,https://nodeflair.com/jobs/mercu-senior-software-engineer-frontend-angular-189078?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs,6
senior magento developer,nfq,Negotiable,magento soap oop ci rest sql elastic composer git php api,Vietnam,https://nodeflair.com/api/v2/companies/10629.png,https://nodeflair.com/jobs/nfq-senior-magento-developer-189077?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs,7
senior frontend engineer,fundiin,Negotiable,redux mvc react photoshop typescript figma mvvm javascript hooks css html,Vietnam,https://nodeflair.com/api/v2/companies/14318.png,https://nodeflair.com/jobs/fundiin-senior-frontend-engineer-189076?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs,4
reactjs developer (hà nội/đà nẵng),savvycom,Negotiable,react dom rest flux babel javascript token api json npm webpack web,Vietnam,https://nodeflair.com/api/v2/companies/12546.png,https://nodeflair.com/jobs/savvycom-reactjs-developer-ha-n-i-da-n-ng-189074?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs,2
full stack engineer,trustify,Negotiable,vuejs ci sql core git redis mssql net azure,Vietnam,https://nodeflair.com/api/v2/companies/22133.png,https://nodeflair.com/jobs/trustify-full-stack-engineer-189073?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs,5
"senior devops engineer (cloud, aws engineer) - up to $3000",blue belt technology,Negotiable,istio cloud docker eks helm google ci centos vuejs redis java ansible activemq elasticsearch apache aws kafka gitlab mysql terraform ubuntu jenkins nodejs linux unix,Vietnam,https://nodeflair.com/api/v2/companies/9921.png,https://nodeflair.com/jobs/blue-belt-technology-senior-devops-engineer-cloud-aws-engineer-up-to-3000-189071?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs,0
missing corner intern developer opportunity,missing corner,Negotiable,nodejs javascript typescript,Vietnam,https://nodeflair.com/api/v2/companies/8285.png,https://nodeflair.com/jobs/missing-corner-missing-corner-intern-developer-opportunity-189070?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs,2
manual tester,fpt,Negotiable,api,Vietnam,https://nodeflair.com/api/v2/companies/723.png,https://nodeflair.com/jobs/fpt-manual-tester-189147?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs,6
cloud engineer (aws),2nf,Negotiable,apache ci nexus aws jenkins docker sonarqube oracle ec2 api terraform rds postgresql sonatype bitbucket,Vietnam,https://nodeflair.com/api/v2/companies/13363.png,https://nodeflair.com/jobs/2nf-cloud-engineer-aws-189154?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs,0
middle tester (manual tester),2nf,Negotiable,testing qc qa,Vietnam,https://nodeflair.com/api/v2/companies/13363.png,https://nodeflair.com/jobs/2nf-middle-tester-manual-tester-189149?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs,3
full stack developer senior / tech manager,ttc solutions,Negotiable,redux cognito react manager aws python microsoft sql s3 nodejs javascript mysql t postgresql amazon server mongodb,Vietnam,https://nodeflair.com/api/v2/companies/9947.png,https://nodeflair.com/jobs/ttc-solutions-full-stack-developer-senior-tech-manager-188969?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs,7
thực tập sinh frontend,hyperlogy,Negotiable,react native android ios,Vietnam,https://nodeflair.com/api/v2/companies/11948.png,https://nodeflair.com/jobs/hyperlogy-th-c-t-p-sinh-frontend-188976?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs,1
manual tester,ttc solutions,Negotiable,sql testing qc qa,Vietnam,https://nodeflair.com/api/v2/companies/9947.png,https://nodeflair.com/jobs/ttc-solutions-manual-tester-188967?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs,3
"senior/expert fullstack engineer (typescript, nodejs)",swiss marketplace,Negotiable,sentry react sqs vuejs typescript aws s3 nodejs javascript sns datadog amazon dynamodb,Vietnam,https://nodeflair.com/api/v2/companies/9274.png,https://nodeflair.com/jobs/swiss-marketplace-senior-expert-fullstack-engineer-typescript-nodejs-188954?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs,2
data engineer,pentalog,Negotiable,structs spark python factory pyspark databricks json pandas azure etl sparksql,Vietnam,https://nodeflair.com/api/v2/companies/12931.png,https://nodeflair.com/jobs/pentalog-data-engineer-188962?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs,6
manual tester (min 2 năm kinh nghiệm),nms,Negotiable,mysql api postman,Vietnam,https://nodeflair.com/api/v2/companies/10180.png,https://nodeflair.com/jobs/nms-manual-tester-min-2-nam-kinh-nghi-m-188978?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs,6
system admin & coordinator - french speaking,vsl,Negotiable,microsoft mssql sql,Vietnam,https://nodeflair.com/api/v2/companies/11946.png,https://nodeflair.com/jobs/vsl-system-admin-coordinator-french-speaking-188959?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs,5
"middle java developer (spring, angular)",vsl,Negotiable,spring sql hibernate angular javascript angularjs css html java,Vietnam,https://nodeflair.com/api/v2/companies/11946.png,https://nodeflair.com/jobs/vsl-middle-java-developer-spring-angular-188960?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs,4
full-stack java developer - salary up to $2800,fpt,Negotiable,spring data cloud docker springboot ci rest ecs css gateway container java j2ee aws angular s3 javascript mysql html kms amazon fargate api security,Vietnam,https://nodeflair.com/api/v2/companies/723.png,https://nodeflair.com/jobs/fpt-full-stack-java-developer-salary-up-to-2800-188955?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs,4
middle front-end developer,bmbsoft,Negotiable,mvc mssql soap sass css less c# web redux xml sql angular mocha mysql aspnet react native api jest,Vietnam,https://nodeflair.com/api/v2/companies/11934.png,https://nodeflair.com/jobs/bmbsoft-middle-front-end-developer-188957?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs,4
"middle - lead fullstack developer (.net, angular) / .net developer",cmc global,Negotiable,mvc ajax oop rest entity css git redis wcf c# azure typescript xml sql angular core javascript html aspnet bootstrap jquery nodejs api json net,Vietnam,https://nodeflair.com/api/v2/companies/8126.png,https://nodeflair.com/jobs/cmc-global-middle-lead-fullstack-developer-net-angular-net-developer-188803?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs,4
c++ developer,itnavi,Negotiable,git c++ oop singleton,Vietnam,https://nodeflair.com/api/v2/companies/22117.png,https://nodeflair.com/jobs/itnavi-c-developer-188802?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs,6
manual tester _ eng giao tiếp tốt,vmo holdings,Negotiable,sql mysql jmeter api mongodb postman,Vietnam,https://nodeflair.com/api/v2/companies/9280.png,https://nodeflair.com/jobs/vmo-holdings-manual-tester-_-eng-giao-ti-p-t-t-188842?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs,5
node/typescript developer engineer,transperfect,Negotiable,react typescript rest nodejs javascript redis api mongodb graphql elasticsearch bitbucket,Vietnam,https://nodeflair.com/api/v2/companies/2416.png,https://nodeflair.com/jobs/transperfect-node-typescript-developer-engineer-188801?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs,2
full stack engineer,scc,Negotiable,sprint docker ci analytics git c# azure web scss typescript aws python angular selenium javascript html api json net,Vietnam,https://nodeflair.com/api/v2/companies/22116.png,https://nodeflair.com/jobs/scc-full-stack-engineer-188800?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs,0
"mobile developer (middle, senior)",synodus,Negotiable,rest android api ios flutter,Vietnam,https://nodeflair.com/api/v2/companies/7993.png,https://nodeflair.com/jobs/synodus-mobile-developer-middle-senior-188799?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs,1
senior android developer,gft technologies,Negotiable,oop ci mvvm android analytics kotlin coroutines gradle,Vietnam,https://nodeflair.com/api/v2/companies/1059.png,https://nodeflair.com/jobs/gft-technologies-senior-android-developer-188798?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs,1
mid-level java developer,transperfect,Negotiable,nosql mvc react spring sql hibernate javascript git maven combine java springboot j2ee,Vietnam,https://nodeflair.com/api/v2/companies/2416.png,https://nodeflair.com/jobs/transperfect-mid-level-java-developer-188797?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs,8
tester,adamo,Negotiable,testing qc qa,Vietnam,https://nodeflair.com/api/v2/companies/12448.png,https://nodeflair.com/jobs/adamo-tester-188830?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs,3
manual test dự án banking (2 năm kinh nghiệm),paraline,Negotiable,sql api,Vietnam,https://nodeflair.com/api/v2/companies/11978.png,https://nodeflair.com/jobs/paraline-manual-test-d-an-banking-2-nam-kinh-nghi-m-188855?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs,5
product owner,etc technology systems,Negotiable,product,Vietnam,https://nodeflair.com/api/v2/companies/9784.png,https://nodeflair.com/jobs/etc-technology-systems-product-owner-188853?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs,6
tester (banking),synodus,Negotiable,sprint,Vietnam,https://nodeflair.com/api/v2/companies/7993.png,https://nodeflair.com/jobs/synodus-tester-banking-188832?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs,6
solution architect (.net),fpt,Negotiable,mvc aws entity sql core javascript css html net c# azure studio visual,Vietnam,https://nodeflair.com/api/v2/companies/723.png,https://nodeflair.com/jobs/fpt-solution-architect-net-188827?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs,4
angular developer (lập trình viên angular),ntq solution,Negotiable,aws react angular vuejs,Vietnam,https://nodeflair.com/api/v2/companies/11965.png,https://nodeflair.com/jobs/ntq-solution-angular-developer-l-p-trinh-vien-angular-188839?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs,6
mobile developer (flutter),hebela,Negotiable,oop rest sprint android api ios flutter,Vietnam,https://nodeflair.com/api/v2/companies/8689.png,https://nodeflair.com/jobs/hebela-mobile-developer-flutter-188712?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs,1
middle tester,sanan,Negotiable,testing qc qa,Vietnam,https://nodeflair.com/api/v2/companies/9466.png,https://nodeflair.com/jobs/sanan-middle-tester-188692?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs,3
junior devops engineer,biplus software,Negotiable,nosql spring kubernetes docker eks ec2 go cloudfront springboot java aws python sql s3 rds amazon script nodejs linux shell iam,Vietnam,https://nodeflair.com/api/v2/companies/10171.png,https://nodeflair.com/jobs/biplus-software-junior-devops-engineer-188708?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs,0
full-stack developer (.net/ vuejs ),fpt,Negotiable,vuejs typescript xml sql microsoft javascript redis t api json postgresql net server azure c# graphql web,Vietnam,https://nodeflair.com/api/v2/companies/723.png,https://nodeflair.com/jobs/fpt-full-stack-developer-net-vuejs-188707?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs,2
"frontend developer ( thành thạo html.css, biết js)",beae,Negotiable,es6 vuejs javascript css html,Vietnam,https://nodeflair.com/api/v2/companies/12460.png,https://nodeflair.com/jobs/beae-frontend-developer-thanh-th-o-html-css-bi-t-js-188713?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs,4
full-stack tester (automation/manual),fpt,Negotiable,ci selenium javascript api java webdriver azure c# postman,Vietnam,https://nodeflair.com/api/v2/companies/723.png,https://nodeflair.com/jobs/fpt-full-stack-tester-automation-manual-188703?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs,8
full-stack developer ( angular /.net),fpt,Negotiable,java spa typescript rest angular core css api aspnet net c#,Vietnam,https://nodeflair.com/api/v2/companies/723.png,https://nodeflair.com/jobs/fpt-full-stack-developer-angular-net-188700?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs,8
senior/expert site reliability engineer (aws),swiss marketplace,Negotiable,script aws typescript shell git cdk,Vietnam,https://nodeflair.com/api/v2/companies/9274.png,https://nodeflair.com/jobs/swiss-marketplace-senior-expert-site-reliability-engineer-aws-188676?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs,6
software test coordinator,bosch,Negotiable,microsoft sap,Vietnam,https://nodeflair.com/api/v2/companies/141.png,https://nodeflair.com/jobs/bosch-software-test-coordinator-188681?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs,6
java developer,fpt,Negotiable,oop spring rest jquery kubernetes javascript docker css html api java springboot,Vietnam,https://nodeflair.com/api/v2/companies/723.png,https://nodeflair.com/jobs/fpt-java-developer-188635?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs,4
reporting/template developer,as white global,Negotiable,jquery sql javascript powerbi html t postgresql pentaho,Vietnam,https://nodeflair.com/api/v2/companies/14826.png,https://nodeflair.com/jobs/as-white-global-reporting-template-developer-188634?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs,4
servicenow engineer,code leap,Negotiable,css html javascript,Vietnam,https://nodeflair.com/api/v2/companies/16761.png,https://nodeflair.com/jobs/code-leap-servicenow-engineer-188632?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs,4
remote full-stack php developer,scopic,Negotiable,mvc react aurora aws sql laravel javascript mysql php flow,Vietnam,https://nodeflair.com/api/v2/companies/3395.png,https://nodeflair.com/jobs/scopic-remote-full-stack-php-developer-188631?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs,2
devops engineer (senior/principal),yody fashion,Negotiable,principal kubernetes eks ec2 go vpc ci codepipeline ecs java aws python gitlab s3 rds amazon terraform jenkins iam,Vietnam,https://nodeflair.com/api/v2/companies/8514.png,https://nodeflair.com/jobs/yody-fashion-devops-engineer-senior-principal-188630?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs,0
frontend developer,ecq,Negotiable,redux react websockets scss typescript firebase rest nodejs sass javascript css git strategy modular api less html webpack,Vietnam,https://nodeflair.com/api/v2/companies/22101.png,https://nodeflair.com/jobs/ecq-frontend-developer-188629?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs,4
front-end developer (angular),nal solutions,Negotiable,es6 play vuejs rest sass git azure typescript angular javascript mocha yarn npm webpack bootstrap flow jasmine react jquery api jest,Vietnam,https://nodeflair.com/api/v2/companies/13027.png,https://nodeflair.com/jobs/nal-solutions-front-end-developer-angular-188626?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs,2
manual qa engineer,evizi,Negotiable,testing api qc qa,Vietnam,https://nodeflair.com/api/v2/companies/18002.png,https://nodeflair.com/jobs/evizi-manual-qa-engineer-188625?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs,3
senior full stack .net/reactjs engineer - work in da nang,orient software,Negotiable,mvc mariadb play mssql postgresql http oop ci rest entity git c# web sql core mysql aspnet flow api net,Vietnam,https://nodeflair.com/api/v2/companies/2011.png,https://nodeflair.com/jobs/orient-software-senior-full-stack-net-reactjs-engineer-work-in-da-nang-188621?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs,7
embedded c/c++ software engineer,fpt,Negotiable,c++ oop c,Vietnam,https://nodeflair.com/api/v2/companies/723.png,https://nodeflair.com/jobs/fpt-embedded-c-c-software-engineer-188619?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs,6
lead blockchain developer - full time remote,dreams quest,Negotiable,react vuejs angular web3js javascript oracle go flow,Vietnam,https://nodeflair.com/api/v2/companies/22100.png,https://nodeflair.com/jobs/dreams-quest-lead-blockchain-developer-full-time-remote-188618?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs,2
senior backend engineer (golang),hello health,Negotiable,nosql grpc ci rest gitlab sql javascript docker git php mysql api postgresql go mongodb graphql,Vietnam,https://nodeflair.com/api/v2/companies/14902.png,https://nodeflair.com/jobs/hello-health-senior-backend-engineer-golang-188614?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs,7
back-end developer (ruby on rails),l4 studio,Negotiable,ruby rest sql on git redis api postgresql rails,Vietnam,https://nodeflair.com/api/v2/companies/22099.png,https://nodeflair.com/jobs/l4-studio-back-end-developer-ruby-on-rails-188613?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs,7
(senior) back end developer,ho chi minh,Negotiable,ci gitlab git java bitbucket,Vietnam,https://nodeflair.com/api/v2/companies/22098.png,https://nodeflair.com/jobs/ho-chi-minh-senior-back-end-developer-188604?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs,8
back end developer,interate corp,Negotiable,oop ci aws python sql nodejs mysql php api postgresql mongodb,Vietnam,https://nodeflair.com/api/v2/companies/22097.png,https://nodeflair.com/jobs/interate-corp-back-end-developer-188600?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs,7
[hn] devops engineer,metub,Negotiable,nosql google aws microsoft sql kubernetes cloud linux docker nodejs git terraform go ansible azure unix,Vietnam,https://nodeflair.com/api/v2/companies/9794.png,https://nodeflair.com/jobs/metub-hn-devops-engineer-188599?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs,0
application developer,symper,Negotiable,css html oop,Vietnam,https://nodeflair.com/api/v2/companies/10177.png,https://nodeflair.com/jobs/symper-application-developer-188597?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs,4
senior java software engineer,digicommerce,Negotiable,nextjs spring factory postgresql ci rest css git maven redis java gradle mongodb mockito aws mysql bootstrap react linux strategy api,Vietnam,https://nodeflair.com/api/v2/companies/12902.png,https://nodeflair.com/jobs/digicommerce-senior-java-software-engineer-188596?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs,7
lập trình viên mobile (flutter developer),ato,Negotiable,react oop native api flutter,Vietnam,https://nodeflair.com/api/v2/companies/12439.png,https://nodeflair.com/jobs/ato-l-p-trinh-vien-mobile-flutter-developer-188683?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs,1
fresher data engineer /reverse engineer,nms,Negotiable,java python,Vietnam,https://nodeflair.com/api/v2/companies/10180.png,https://nodeflair.com/jobs/nms-fresher-data-engineer-reverse-engineer-188558?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs,8
